id,text,label
12708,Los otros viven en Porto_Alegre .,A1
25902,Mi padre se llama Jeff .,A1
22284,"No me gusta poner se vestido y zapatoos con tacon , quiero traje , camiseta , zapatos platos y pantalones .",A1
36498,"Graciás ,",A2
39774,El objectivo de esta carta és de presentar a mi solicitud de admissión en el Programa de Postgrado de Lengua y Literatura Española de esta conceptuada Universidad .,B2
538,"Mi nombre es Carlos_Rocha y vivo en Curitiba , Brasil .",B1
10668,"Tchau , Caetano .",A2
4879,"Me gusta mucho ver películas y leer , adoro todos los géneros , sólo no me gusta el género terror .",A1
7578,La admiro porque ella es una persona buena y decedida .,A2
40539,"Nos quedaremos boccabierta a ver la maravillosa de todas los saltos , los arcos irises que se forman con la luz y la humididad , la espuma y el incredible ruido furioso de el agua .",B1
35074,"Soy señora Bakkali , les mando este correo para reservar una habitacion con vista a el mar , baño compartido , aire acondicionado y con caja fuerte ... y que no sea fumador por_favor .",A2
9169,La vida cubana es mas diferente que la vida francesa .,A1
42812,Hace una semana que mis hijos no pueden dormir porque no tienen sus libros favoritos que por_supuesto se encontran en mi maleta .,B1
12407,Soy una viajera de avión .,B1
28714,"En lugares públicos , los fumadores causan una polución de el aire que respiran también los que no fuman .",B2
11527,Ella trabaja en una empresa pequeña pero está ocupada támbien y está cansada a_veces .,A1
45424,Gusto de quedar se con mi familia entonce todos sabados nos vamos hacer surf con os hijos y despues vamos ver una pellicula . nos gostamos un restaurant de pescados que se llama  L'Ocean .,A1
11900,Yo tengo que hacer los tares hasta mañana .,A1
30602,Escrito a ti para hablar te a_proposito mis ultimas vacaciones en Ceuta con ñi familia .,A2
43896,¿ Hay algún disponible ?,A2
23709,En la realidad no es bueno para nadie .,B2
45848,les saluda atentamente,B2
11196,Aquí es mi numero de móvil : 087 23 45 67 Contactar me muy pronto .,B1
4399,"Por la tarde , me gusta leer los periódicos antes de dormir .",A1
18494,Quiero preguntar tambien si hay un minibar en el hotel .,A2
18203,"Los Estados_Unidos no me guta mucho , es que un_poco aborido .",A2
33163,Pero a el mismo tiempo hay gente que no fuma y no quiere oler tabaco a su lado .,B2
19119,Disfruté los paisajes magníficos de castillos antiguos en el fondo de el mar azul y las colinas verdes .,A2
34558,¡ Cuánto tiempo no nos veemos !,A1
23109,"Por_otro_lado , durante este primero mes de contrato con usted he tenido muchos problemas . han occurrido 5 cortes de electricidad , sin motivos de huracanes , terremotos u otras catástrofes naturales .",C1
31720,Se parece a su madre .,A2
36301,"me gusta leer mucho , especialamente los libros historiales , me encanta la musica clasical , y veo muchas peliculas en todas las fines de samanas .",A1
22272,Tambien despues habia sido la muerte de el hermano de el futuro novio .,C1
2398,"A el llegar a Fez me di_cuenta que su compañía aérea había perdido mi equipaje , una mochilla de excursión de color rojo de marca  North_Face  .",B1
33815,¡ Hola amiga !,A2
17452,¡ Que asco ! pero supongo que estas cosas pasa cuando no estas acustumbrado de la comida .,B1
44483," Arshile  es Russian para la dio de el Grecos , Achilles . ( Invincibal con todo pero la pied arriba . ) El nombre  Gorky  es Russian para uno cosa de estan muy malo .",A2
38644,"Como ya les he aportado una lista de los contenidos y compro el seguro antes de volar con ustedes , no creo que deberia haber ningunos problemas de indemnización .",B1
41608,¿ Hay como quedar me en un dormitorio de el UBA ?,B2
14314,Soy Hanae_Sarghini y mi numero de pasaporte es M7215 .,B1
1189,"No tengo un problema con fumando , pero puede ser peligroso a_través_de fumar de_segunda_mano y pesado en sitios adentro .",B2
36712,"Tengo otra pregunta , me gustaria saber si sirvem el desayuno en la habitación o solo hay en el comedor ?",A2
20585,Mi equipaje esta un color moreno y tiene tres letra en el medio ( ALS ) .,B1
927,"Mi madre , Janette , trabaja siempre en el clinica , pero la clinica cierrada a el fin de esta año .",A1
45519,¡ Salud !,A1
43199,Hola ¿ Que tal estas ?,A2
13263,Había muchos cosas muy caras e importantes para mi trabajo dentro_de la maleta .,B1
31291,Ahora Julia tiene 21 anos y vive en Polonia .,A2
33308,¡ Que semana !,A2
21538,puedes conectar con migo a este correo electronico .,B1
14946,Tuve una familia en Puebla con mi ¨ mama ¨ Maribel y mi ¨ hermano ¨ Alex .,A2
27784,Nos quedamos en Bahia por una semana e despúes vuelvemos a Curitiba .,A2
22524,La misma cosa ocurió a otras personas de el mismo vuelo .,B1
29184,Es posible que ese hizo ella una mejor biografìa .,A2
31907,Yo lo admiro porque es mucho inteligente e siempre habla cosas interesantes .,A2
41150,He perdido las llaves de mi coche !,A1
0,"mi familia es solo 3 persona , me madre y me hermano y mi .",A1
4196,"Tocando el tema de beca , este programa ofrece una beca a cada estudiante , o hay requisitos específicos para recibir la ?",B2
43577,Tengo que reservar la antemano o puedo hacer lo después ?,A2
12597,Muchas Gracias .,A2
15283,Esta es muy bien lugar pendar su vacaciones .,A2
14216,Despues quiero que ustedes me conocen un poco .,A1
45855,Atentamente,C1
42955,hay muchos personas famosos y buenos en la mismo tiempo y en esta la mundo yo elegi la leynde superman esta epoca la persona mas entilegente y mas rico en el mundo,A2
23454,Soy cliente de su empresa desde hace menos de un año .,C1
33164,Voy a contar les una cosa muy graciosa y intelesante .,B1
35259,"Tabién me llamó una mujer que me dijo que un hombre le habia vendido ese telefono , y que si quería cmprar se lo . le dije que sí pero fui con dos plicías .",B1
44120,Pues di me ¿ Qué tal estas ?,B1
25591,"Tengo una fiesta de un familiar en el día 29_de_mayo , pero no hay hoteles disponibles para quedar me .",B1
37695,"Además de mi móbil , que ya lo tienes , puedes llamar me en casa a el número 32264787 o por correo eletrónico : ajo_jr@hotmail.com .",B1
9902,"Nos alquilamos una casa en una urbanizacion que tenia picina , parque para los niños , y un jardin bonito .",A2
31698,Vamos salir más temprano de la clase y vamos a comenmorar el final de el nível .,A1
24895,"Y si quiero reservar cuales son las papeles que tengo que traer conmigo , todas las cosas por_favor .",A2
42346,"He pasado unos de los mejores vacaciones en mi vida , recuerdo un viaje que era tambien impresionado es el viaje que fué en WARZAZATE en el sur porque discuvrí la natura manifica de el sur .",A2
25080,Llevo sin ver te un año .,B1
44932,Yo a admiro a_causa_de ella ser muy inteligente !,A2
11056,EScogi esta UNiversidad por que conozco la calidad y excelencia en la enseñaza de el español .,B2
42744,¿ Yo he querido preguntar te como es tú trabajo nuevo en Nueva_York ?,B1
23573,Mi mejor amigo es uno alunmo de mi escuela secondarìa .,A2
39831,Una punto de un dicusion típica con esta tema es que las personas pueden tener la libertad a hacer lo que quieren .,B2
28781,Muchos besos y mis pensamientos son contigo .,B1
24013,Llevo gafas y mis ojos son negros .,A1
40623,¿ Se puede pagar con la tarjeta ?,A2
20168,Soy divorciado y vivo con mi hija Fiona .,A1
3997,"Querida Andrea ,",B1
3834,"En la película hablan de un asisinato de el marido de la protagonista , la policia suspena su hermano jimeles porque encontraron indices contra el .",C1
19761,Mi hermana y yo nadamos .,A2
38126,"Pero yo creo las tapas son muy espaciales , hay muchas tipos tapas son muy licos y tambíen son muy barato .",A2
45345,No tengo hermanos ni hermanas,A1
4528,"No necesito una respuesta , volviendo rápido está más buena .",B1
36186,"Como ves , tengo muchas responsabilidades !",A1
39902,Creo que han pasado cuatro años desde la última vez que nos vimos en la fiesta de los compañeros de la secundaria .,B1
4092,"Querido Madre ,",A1
408,"Asi , presta me el libro para mi proyecto .",B1
39671,Sé que tienes un coche y espero que vienes en mi casa con el coche para mudar a mi nueva habitacion .,B1
45574,Que sorpresa ¡,B1
10253,"Me mudé a la otra cuidad , por eso cambie mi numero de telefono .",B1
40716,Ahorraba todo mi dinero por seis meses y ahora tengo suficiente dinero para un billete de vuelva y ida pero no tiene ningún idea donde alojar me en España .,B1
13242,Soló graduaó a escuela secundaría pero es muy trabajadora .,A2
18143,Voy a dar os otra tres días para solucionar esta situación .,B1
31611,Había muy para ver y hacer .,A2
3226,"Hoy , ella está bien e volvió a vivir en Manaus .",A2
9059,"Además las personas que por casualidad respiren este aíre contaminante también se daña su mismo , especialmente los niños .",B2
45003,"Si fumar es perjudicial para la salud , entonces yo creo que una persona que no fuma no debe ser perjudicada por las elecciones de una persona que fuma .",B2
6481,"La forma de el cuento sigue la mapa rutinaria de chico y chica se encuentran , estan a_punto_de romper , y despues se reunen .",C1
24181,Deja me su teléfono para contacto .,B1
36173,"Hemos quedado casi todas las noches con ellos , y nos han invitado a pasar una semana en Portugal , pero hemos dicho que no , porque teníamos que volver a el Brasil muy pronto .",A2
39122,Pienso que es importante a tener los conocimientos de el ambiente internacional de los países hispanoamericanos y España a entender la lengua perfectamente .,B2
4768,"Nosotros vivimos en Río_De_Janeiro , en el barrio de Tijuca .",A1
13480,Todos fueran muy simpaticos con mi e mi hermana cuando descubrieron que somos brasileñas .,A2
8841,Atentamente .,A2
14522,Mi graduación es Contabilidad donde estudiei por cinco anõs en la universidad_Católica_de_Pernambuco .,B2
24928,"Ella nació en Bellevue , Washington y yo le conocí cuando tenía seis aÑos .",A2
29247,"Si puedes ayudar me , llama me y te diré mi dirrección aquí .",B1
34647,"El aire sería más sano , la ropa no se pondría maloliente , y no se ofendería la porción de la gente a la cual · no · le gusta fumar .",B2
10135,A el ver la cinta nos sumergimos en la historia de la vida de Forrest_Gamp .,C1
41702,Vengo reservar una habitación de el tipo apartamento para empienzar en estudiar en la Universidad de esa zona,A2
4943,"Los dias estában maravillosos , la playa estaba siempre llena porque hacía mucho sol y calor .",A2
33544,"¡ Para conducir , estaban cuatro !",B1
12757,Adémos cominabamos mucho helado .,A2
34437,¡ Hasta nuestro encontro !,A1
20046,Mi madre fue médica .,A1
28394,"Ahora , me sinto muy sola en mi nuevo piso en Alicante .",B1
41081,Estimados señores de la ' Compañía_Nacional_de_Energía ' ' CNE ' :,C1
30304,"Yo habito con me madre , Ceiça , me hermano , Lucas , y mis hermanas , Maria y Ivna .",A1
25172,Mi familia es pequiña .,A1
31874,"Tuve pelo blanco , y dientes de madera porque los son populares en el tiempo .",A2
34867,"Hoy las personas que fuman en Brasil no son bien vistas , hay como se fuera un desapontamento y un preconcepto contra ellas .",B2
21660,Su familia no es grande .,A2
12365,TENGO OCHO HERMANOS Y UNA SOBRINA .,A1
14564,A mi me gusta tambiem el futbol .,A1
32385,Escribo esta carta urgentemente para indicar tipo y caracteristicas de mi equipaje perdido .,B1
825,"Además , podría cocinar para tí .",B1
8600,A_menudo pienso que mi padre sabes todo en el mundo - El es intelligentissimo .,A2
12750,Mi padre se llama João y tiene 52 anõs y mi madre es Lucía y tiene 50 años .,A1
27749,Nosotros vivemos en Tianjín ahora .,A1
37370,"Querida Carla ,",B1
8499,Puede dar le cuenta que estamos lejos_de ese suma .,C1
14632,A la proxima .,A1
28600,Llevo un bigote y tengo los ojos marrones .,A1
42601,Como estas amigo ? ? y como esta la vida contigo ? ? como esta el trabajo donde vives ? espero que todo haya sido genial ! !,B1
41819,Esta decisión ha generado muchos debates sobre la legimidad de el gobierno brasileño de impedir que las personas puedan practicar algo que les gusta en lugares públicos .,B2
36234,"Mis intereses académicos en eso programa es para profundar mis conocimientos en la lengua española , porque tengo ganas de concluir mis estudios de la lengua española .",B2
15135,Hablo 2 lenguas extranjeros : francés e inglés .,A1
36655,"Me encanta este viaje , es el mejor viaje que lo he hizo en mi vida :)",A2
7419,Es myu moderne y hay la musica grandissima alli .,A1
30229,Después vamos a bailar y cantar .,A1
32248,Soy jerente de marketing .,A1
31083,Mi madre llama Gulnara .,A1
22236,Espero que puede solicitar alguno indemnización o compensacíon correspondiente .,B1
31671,Me llamo Rogelio y busco un cuarto sencillo con baño independiente para domir durante la semana cuando visito la ciudad .,A2
22859,A el final nos gustariamos un lugar para comer la desayuno .,A2
27100,Me llamo Maureen y estoy estudiando Español en Universidad_de_Washington .,B2
32871,No necesitamos estar encontra con tanta gente inteligente .,B2
11475,Mi equipos favoridas es Manchester_United .,A1
4890,"Mi hijo major se llama Laurent , tiene 42 anos , 2 ninas y trabaja en Bruselas en el imobiliario .",A1
33713,"Entonces , estan vacaciones son las mas interesantes que he hecho !",A2
22261,Pero mi vida me encanta mucho .,A1
5640,"El camino para llegar a el monumento era muy estrecho , sólo podíamos caminar uno a_el_frente_de el otro pero cuando llegamos fuemos bien recompesados , la paisaje era muy hermosa .",A2
6069,"El mes pasado , me dé_cuenta de que mi hermana mayor iba a celebrar su decimoctavo cumpleaños .",B1
39360,¿ Recuedo cuando nostoras fuimos a Canada ?,A2
5292,"Querido John ,",B1
40659,¿ Puedes reservar de el teléfono o necesito reservar en un sitio ?,A2
46352,Estimado coordinador+/a coordinador+/a,B2
20430,"Con la lengua , investigo más que solo las palabras .",B2
46718,UN ABRAZO,A1
26701,"Quieren tambien ir de compras con amigos , ir a el cine y comer o cenar .",A1
37826,"Un abrozo ,",A1
22476,"Si a el final perdeís mi equipaje , deberéis pagar me al_menos 300 euros como una compensación .",B1
9682,Es vendedor de coche .,A1
23370,Su sentido de humor es más para las personas que ya conoce muy bien .,A2
918,"Tengo 23 anõs , pello e ojos castaños , soy delgada y uso gafas .",A1
29741,Por_favor me informe la duración de el curso y la capacitacón de sus profesores .,B2
45262,¿ como estas espero que te vas bien ¿,B1
27014,Yo estoy dispuesta hacer todas las tareas y aprender en este programa .,B2
